file	ploidy	quality_manual	coverage	spikiness	evenness.mean	evenness.med	paired.end	background	reads.per.mb.bpr	coverage.bpr	gene
blm-recql5-2-a1h5-hkt-f03-r6-c2_S935_.processed.bam	1	G	0.004670763	0.222414759	0.218473846	0.218083186	pe	0.043610152	32	0.23	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r2-c3_S941_.processed.bam	1	G	0.006149537	0.196214582	0.213969665	0.213846209	pe	0.047464691	40	0.3	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r2-c5_S943_.processed.bam	1	G	0.005844266	0.209667781	0.212517755	0.212244883	pe	0.05740198	39	0.28	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r2-c6_S944_.processed.bam	1	G	0.006789357	0.194707715	0.207511776	0.206299958	pe	0.047961099	46	0.33	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r3-c2_S945_.processed.bam	1	G	0.005918556	0.198451313	0.210736347	0.210142502	pe	0.036498421	40	0.29	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r3-c3_S946_.processed.bam	1	G	0.004688247	0.223278709	0.219818528	0.219589049	pe	0.035235039	31	0.23	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r3-c5_S948_.processed.bam	1	G	0.005727011	0.207720447	0.214108828	0.214097885	pe	0.034271268	38	0.28	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r3-c6_S949_.processed.bam	1	G	0.005498429	0.214597778	0.213101963	0.212723881	pe	0.053379726	37	0.26	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r4-c2_S950_.processed.bam	1	G	0.005711328	0.203962784	0.213450629	0.213137199	pe	0.045823089	38	0.27	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r4-c4_S952_.processed.bam	1	G	0.005929108	0.199363327	0.213784644	0.213243401	pe	0.040163506	39	0.29	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r4-c5_S953_.processed.bam	1	G	0.005128151	0.21735665	0.217134239	0.216812826	pe	0.048469251	34	0.25	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r5-c4_S957_.processed.bam	1	G	0.004863909	0.221347075	0.216779495	0.216721344	pe	0.033865946	33	0.23	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r5-c5_S958_.processed.bam	1	G	0.006045973	0.199495219	0.211960736	0.211453707	pe	0.034866958	40	0.29	BLM/RECQL5
blm-recql5-2-a1h5-hkt-f04-r5-c6_S959_.processed.bam	1	G	0.005343278	0.215648187	0.211057644	0.2106664	pe	0.062930979	35	0.26	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c55_S199_.processed.bam	1	G	0.00579769	0.199236353	0.210895702	0.210425343	pe	0.030747871	39	0.28	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c58_S202_.processed.bam	1	G	0.007663431	0.188077802	0.207090381	0.206603745	pe	0.053014393	52	0.37	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c59_S203_.processed.bam	1	G	0.00714716	0.188716232	0.206522317	0.206037027	pe	0.024534463	48	0.34	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c60_S204_.processed.bam	1	G	0.006693668	0.192520877	0.208685744	0.208115612	pe	0.025796625	45	0.32	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c61_S205_.processed.bam	1	G	0.006511037	0.192465132	0.207912069	0.207469677	pe	0.039756273	44	0.31	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c62_S206_.processed.bam	1	G	0.006554019	0.193367278	0.209122598	0.208568918	pe	0.05821621	44	0.32	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c64_S208_.processed.bam	1	G	0.009257439	0.173896386	0.20104626	0.200333103	pe	0.024739699	62	0.45	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c65_S209_.processed.bam	1	G	0.005970739	0.198121541	0.211071515	0.210891427	pe	0.026432861	39	0.29	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c66_S210_.processed.bam	1	G	0.007849854	0.187097176	0.206753161	0.206046658	pe	0.050450837	53	0.38	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c67_S211_.processed.bam	1	G	0.007109798	0.193981166	0.208089612	0.207633834	pe	0.038727893	48	0.34	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c68_S212_.processed.bam	1	G	0.005922495	0.200665041	0.216851063	0.216424402	pe	0.026428641	40	0.28	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c69_S213_.processed.bam	1	G	0.006510569	0.261536493	0.239130657	0.23274149	pe	0.039385795	46	0.31	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r42-c70_S214_.processed.bam	1	G	0.006903553	0.189164612	0.209825779	0.209459849	pe	0.034982097	46	0.33	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c55_S235_.processed.bam	1	G	0.006813071	0.197702635	0.209431756	0.208868643	pe	0.049268962	46	0.33	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c56_S236_.processed.bam	1	G	0.007454615	0.185920019	0.207128929	0.206336669	pe	0.028386269	50	0.36	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c57_S237_.processed.bam	1	G	0.007316411	0.186631588	0.207537962	0.206838088	pe	0.024012103	49	0.35	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c58_S238_.processed.bam	1	G	0.010820635	0.159310598	0.199219824	0.198592383	pe	0.028153677	72	0.52	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c59_S239_.processed.bam	1	G	0.00856069	0.179376829	0.204726061	0.203990476	pe	0.024494594	58	0.41	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c60_S240_.processed.bam	1	G	0.00818688	0.180842815	0.205190405	0.204468814	pe	0.041094478	55	0.39	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c61_S241_.processed.bam	1	G	0.00747595	0.19105986	0.210181422	0.209845146	pe	0.061198851	50	0.36	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c62_S242_.processed.bam	1	G	0.00828185	0.180243746	0.205864194	0.205123838	pe	0.034243004	56	0.4	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c63_S243_.processed.bam	1	G	0.007306142	0.18967339	0.208141853	0.205725017	pe	0.03334798	50	0.35	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c65_S245_.processed.bam	1	G	0.00721102	0.19261816	0.208105825	0.207572455	pe	0.029645909	48	0.35	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c66_S246_.processed.bam	1	G	0.008282008	0.178186129	0.207826544	0.207289359	pe	0.029964905	56	0.4	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c67_S247_.processed.bam	1	G	0.005972443	0.203304116	0.214471709	0.213816241	pe	0.02723546	40	0.29	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c68_S248_.processed.bam	1	G	0.005541493	0.209220841	0.218011386	0.217547162	pe	0.028839195	37	0.26	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r43-c69_S249_.processed.bam	1	G	0.008199475	0.179295509	0.206511897	0.205822709	pe	0.02613028	55	0.39	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c55_S271_.processed.bam	1	G	0.007732172	0.185611145	0.207594241	0.207058906	pe	0.032361697	52	0.37	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c56_S272_.processed.bam	1	G	0.008567898	0.174715704	0.203153488	0.202443407	pe	0.025365176	57	0.41	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c57_S273_.processed.bam	1	G	0.008097627	0.182448065	0.205637349	0.20491619	pe	0.024578322	54	0.39	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c59_S275_.processed.bam	1	G	0.008871359	0.171635035	0.201499392	0.200657725	pe	0.032504205	59	0.43	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c60_S276_.processed.bam	1	G	0.008464841	0.173806745	0.205192453	0.204189506	pe	0.029417073	57	0.41	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c61_S277_.processed.bam	1	G	0.007930051	0.183934635	0.208775704	0.20549429	pe	0.036008854	55	0.38	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c62_S278_.processed.bam	1	G	0.008584607	0.175743044	0.206061209	0.205521537	pe	0.026998884	57	0.41	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c63_S279_.processed.bam	1	G	0.008389019	0.180415364	0.205912004	0.205302302	pe	0.034018965	56	0.4	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c64_S280_.processed.bam	1	G	0.006218803	0.19804128	0.213513567	0.213083876	pe	0.028611401	41	0.3	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c65_S281_.processed.bam	1	G	0.010885124	0.157078728	0.197134941	0.195992926	pe	0.031248116	73	0.52	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c66_S282_.processed.bam	1	G	0.008889793	0.173941711	0.201442134	0.201000467	pe	0.035656812	59	0.42	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c67_S283_.processed.bam	1	G	0.00890808	0.175769498	0.204707473	0.204090698	pe	0.040105132	60	0.43	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c68_S284_.processed.bam	1	G	0.004874502	0.278444302	0.249605416	0.246039249	pe	0.115452409	34	0.23	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c69_S285_.processed.bam	1	G	0.005877608	0.209881971	0.216301024	0.215938353	pe	0.024028485	39	0.28	BLM/RECQL5
blm-recql5-2-a1h5-hkt-r44-c70_S286_.processed.bam	1	G	0.007025326	0.197011312	0.213781304	0.213368609	pe	0.026417075	46	0.33	BLM/RECQL5
blm1-hyd-a1h5-f13-r1-c1_S251_.trimmed.mdup.bam	1	G	0.025377572	0.25786644	0.259301709	0.255090916	pe	0.074862985	112	0.91	BLM
blm1-hyd-a1h5-f13-r1-c5_S253_.trimmed.mdup.bam	1	G	0.031300473	0.247973695	0.256211702	0.253605744	pe	0.075639584	139	1.11	BLM
blm1-hyd-a1h5-f13-r1-c7_S254_.trimmed.mdup.bam	1	G	0.019750927	0.266855386	0.254250494	0.249504031	pe	0.081078976	89	0.73	BLM
blm1-hyd-a1h5-f13-r2-c2_S255_.trimmed.mdup.bam	1	G	0.022912513	0.261120296	0.259205279	0.254946073	pe	0.080413643	104	0.85	BLM
blm1-hyd-a1h5-f13-r2-c4_S256_.trimmed.mdup.bam	1	G	0.02662623	0.258390102	0.256841113	0.253195893	pe	0.071635621	118	0.95	BLM
blm1-hyd-a1h5-f13-r2-c6_S257_.trimmed.mdup.bam	1	G	0.026087002	0.263184292	0.260374186	0.256368328	pe	0.069030926	115	0.93	BLM
blm1-hyd-a1h5-f13-r3-c1_S258_.trimmed.mdup.bam	1	G	0.035586791	0.23376134	0.255405779	0.253167389	pe	0.033777717	168	1.33	BLM
blm1-hyd-a1h5-f13-r3-c3_S259_.trimmed.mdup.bam	1	G	0.013361525	0.285350786	0.259179324	0.254409007	pe	0.09433997	65	0.53	BLM
blm1-hyd-a1h5-f13-r3-c5_S260_.trimmed.mdup.bam	1	G	0.027596294	0.257698782	0.258971157	0.255094294	pe	0.063050588	123	1	BLM
blm1-hyd-a1h5-f13-r3-c7_S261_.trimmed.mdup.bam	1	G	0.021382363	0.274976858	0.259041692	0.253522519	pe	0.110453356	93	0.78	BLM
blm1-hyd-a1h5-f13-r4-c4_S263_.trimmed.mdup.bam	1	G	0.028028114	0.257807996	0.25826576	0.254573609	pe	0.065663255	123	1.01	BLM
blm1-hyd-a1h5-f13-r4-c6_S264_.trimmed.mdup.bam	1	G	0.028243975	0.261299773	0.258014665	0.252929261	pe	0.074059755	122	1.01	BLM
blm1-hyd-a1h5-f13-r5-c1_S265_.trimmed.mdup.bam	1	G	0.01865307	0.254555787	0.258002716	0.255144883	pe	0.062584437	92	0.73	BLM
blm1-hyd-a1h5-f13-r5-c3_S266_.trimmed.mdup.bam	1	G	0.03189093	0.2477606	0.259266376	0.25581414	pe	0.061613708	141	1.13	BLM
blm1-hyd-a1h5-f13-r5-c5_S267_.trimmed.mdup.bam	1	G	0.028170709	0.257053402	0.258394483	0.253910158	pe	0.067950946	123	1.01	BLM
blm1-hyd-a1h5-f13-r5-c7_S268_.trimmed.mdup.bam	1	G	0.024957437	0.258922116	0.258036918	0.255070214	pe	0.065027377	113	0.9	BLM
blm1-hyd-a1h5-f13-r6-c2_S269_.trimmed.mdup.bam	1	G	0.022182548	0.264455554	0.259358764	0.255103808	pe	0.0694927	102	0.83	BLM
blm1-hyd-a1h5-f13-r6-c4_S270_.trimmed.mdup.bam	1	G	0.030468008	0.243950891	0.258234971	0.255291732	pe	0.050377063	140	1.12	BLM
blm1-hyd-a1h5-f13-r6-c6_S271_.trimmed.mdup.bam	1	G	0.012641128	0.276281356	0.256200311	0.252550327	pe	0.0939219	64	0.52	BLM
blm1-hyd-a1h5-f13-r7-c1_S272_.trimmed.mdup.bam	1	G	0.028989839	0.258263413	0.260660515	0.257195883	pe	0.063127189	128	1.03	BLM
blm1-hyd-a1h5-f13-r7-c3_S273_.trimmed.mdup.bam	1	G	0.015877502	0.288385502	0.258999949	0.252428061	pe	0.106504646	71	0.59	BLM
blm1-hyd-a1h5-f13-r7-c5_S274_.trimmed.mdup.bam	1	G	0.015327543	0.270359256	0.257786537	0.253524309	pe	0.103480028	75	0.61	BLM
blm1-hyd-a1h5-f14-r1-c1_S276_.trimmed.mdup.bam	1	G	0.013336989	0.291593965	0.254823047	0.248532058	pe	0.11689828	55	0.46	BLM
blm1-hyd-a1h5-f14-r1-c3_S277_.trimmed.mdup.bam	1	G	0.012669559	0.310386486	0.253620193	0.24595353	pe	0.123679737	54	0.45	BLM
blm1-hyd-a1h5-f14-r1-c5_S278_.trimmed.mdup.bam	1	G	0.011313285	0.295606143	0.254173893	0.248054317	pe	0.088274228	49	0.4	BLM
blm1-hyd-a1h5-f14-r1-c7_S279_.trimmed.mdup.bam	1	G	0.007700281	0.300811832	0.255669634	0.251398548	pe	0.094596496	36	0.29	BLM
blm1-hyd-a1h5-f14-r2-c2_S280_.trimmed.mdup.bam	1	G	0.019075526	0.278553812	0.258766729	0.252847264	pe	0.087468916	80	0.66	BLM
blm1-hyd-a1h5-f14-r2-c4_S281_.trimmed.mdup.bam	1	G	0.02997473	0.261183618	0.258812359	0.254419258	pe	0.073271656	121	0.99	BLM
blm1-hyd-a1h5-f14-r3-c3_S284_.trimmed.mdup.bam	1	G	0.018665972	0.283748646	0.257834336	0.252862924	pe	0.106418138	82	0.67	BLM
blm1-hyd-a1h5-f14-r3-c5_S285_.trimmed.mdup.bam	1	G	0.029265733	0.269410405	0.260303203	0.254655841	pe	0.071678309	117	0.97	BLM
blm1-hyd-a1h5-f14-r3-c7_S286_.trimmed.mdup.bam	1	G	0.006921261	0.338648517	0.258480993	0.251030477	pe	0.064776285	31	0.27	BLM
blm1-hyd-a1h5-f14-r4-c2_S287_.trimmed.mdup.bam	1	G	0.040246008	0.205839406	0.241169492	0.239440659	pe	0.06502926	188	1.47	BLM
blm1-hyd-a1h5-f14-r4-c4_S288_.trimmed.mdup.bam	1	G	0.030829958	0.265608708	0.25749925	0.251537062	pe	0.07595462	124	1.02	BLM
blm1-hyd-a1h5-f14-r4-c6_S289_.trimmed.mdup.bam	1	G	0.015770589	0.286356783	0.256014397	0.250074076	pe	0.108865931	65	0.54	BLM
blm1-hyd-a1h5-f14-r5-c1_S290_.trimmed.mdup.bam	1	G	0.02167775	0.2697425	0.258680434	0.253981254	pe	0.104375169	94	0.77	BLM
blm1-hyd-a1h5-f14-r5-c3_S291_.trimmed.mdup.bam	1	G	0.033356915	0.25965135	0.257223071	0.253272794	pe	0.072638071	136	1.1	BLM
blm1-hyd-a1h5-f14-r5-c5_S292_.trimmed.mdup.bam	1	G	0.020465378	0.277635691	0.257849305	0.252508235	pe	0.104935298	85	0.69	BLM
blm1-hyd-a1h5-f14-r5-c7_S293_.trimmed.mdup.bam	1	G	0.01987321	0.284589866	0.257687259	0.250804932	pe	0.10664404	83	0.69	BLM
blm1-hyd-a1h5-f14-r6-c2_S294_.trimmed.mdup.bam	1	G	0.024226332	0.270164171	0.258767138	0.253737342	pe	0.096932934	101	0.83	BLM
blm1-hyd-a1h5-f14-r6-c4_S295_.trimmed.mdup.bam	1	G	0.022169555	0.276222334	0.258773796	0.252636008	pe	0.093005669	92	0.77	BLM
blm1-hyd-a1h5-f14-r6-c6_S296_.trimmed.mdup.bam	1	G	0.012992835	0.287128305	0.260468428	0.255085055	pe	0.093130021	62	0.51	BLM
blm1-hyd-a1h5-f14-r7-c1_S297_.trimmed.mdup.bam	1	G	0.020744135	0.273812683	0.251271242	0.244985419	pe	0.108145545	85	0.71	BLM
blm1-hyd-a1h5-f14-r7-c3_S298_.trimmed.mdup.bam	1	G	0.021796581	0.27563298	0.258497024	0.253261419	pe	0.106100075	91	0.74	BLM
blm1-hyd-a1h5-f14-r7-c5_S299_.trimmed.mdup.bam	1	G	0.031581226	0.209352037	0.248997833	0.248188731	pe	0.079302704	141	1.08	BLM
blm1-hyd-a1h5-f15-r1-c1_S301_.trimmed.mdup.bam	1	G	0.009963409	0.314018497	0.257846429	0.250965483	pe	0.145531579	44	0.37	BLM
blm1-hyd-a1h5-f15-r1-c3_S302_.trimmed.mdup.bam	1	G	0.014959581	0.290492588	0.25490604	0.24907935	pe	0.088930724	66	0.54	BLM
blm1-hyd-a1h5-f15-r1-c5_S303_.trimmed.mdup.bam	1	G	0.020890124	0.271245627	0.260102002	0.257152391	pe	0.07472052	95	0.75	BLM
blm1-hyd-a1h5-f15-r1-c7_S304_.trimmed.mdup.bam	1	G	0.044401338	0.253284325	0.260050086	0.257490272	pe	0.068945015	185	1.49	BLM
blm1-hyd-a1h5-f15-r2-c2_S305_.trimmed.mdup.bam	1	G	0.00724633	0.322941647	0.255487809	0.247924027	pe	0.116869893	34	0.28	BLM
blm1-hyd-a1h5-f15-r2-c4_S306_.trimmed.mdup.bam	1	G	0.018866174	0.292981953	0.252568472	0.247747175	pe	0.098078868	82	0.67	BLM
blm1-hyd-a1h5-f15-r2-c6_S307_.trimmed.mdup.bam	1	G	0.017001181	0.283697005	0.261128466	0.255348908	pe	0.090838112	76	0.62	BLM
blm1-hyd-a1h5-f15-r3-c1_S308_.trimmed.mdup.bam	1	G	0.009613895	0.307403384	0.257567387	0.249292235	pe	0.139377496	44	0.36	BLM
blm1-hyd-a1h5-f15-r3-c3_S309_.trimmed.mdup.bam	1	G	0.010143199	0.298523843	0.259122852	0.25333028	pe	0.110472697	48	0.4	BLM
blm1-hyd-a1h5-f15-r3-c5_S310_.trimmed.mdup.bam	1	G	0.014662389	0.273573631	0.257826946	0.2535578	pe	0.098205392	67	0.54	BLM
blm1-hyd-a1h5-f15-r3-c7_S311_.trimmed.mdup.bam	1	G	0.020457894	0.26006281	0.258807528	0.255138123	pe	0.092294001	93	0.74	BLM
blm1-hyd-a1h5-f15-r4-c2_S312_.trimmed.mdup.bam	1	G	0.010124439	0.292624633	0.255826081	0.24911325	pe	0.124154163	48	0.39	BLM
blm1-hyd-a1h5-f15-r4-c4_S313_.trimmed.mdup.bam	1	G	0.016963298	0.278266792	0.254502182	0.248940157	pe	0.084694054	75	0.61	BLM
blm1-hyd-a1h5-f15-r4-c6_S314_.trimmed.mdup.bam	1	G	0.014676829	0.293212962	0.257015017	0.250547358	pe	0.112160493	67	0.54	BLM
blm1-hyd-a1h5-f15-r5-c1_S315_.trimmed.mdup.bam	1	G	0.013011662	0.28734447	0.254830811	0.248942481	pe	0.08993257	60	0.5	BLM
blm1-hyd-a1h5-f15-r5-c3_S316_.trimmed.mdup.bam	1	G	0.01667789	0.281518247	0.256230532	0.250100636	pe	0.117899198	71	0.58	BLM
blm1-hyd-a1h5-f15-r5-c5_S317_.trimmed.mdup.bam	1	G	0.008834824	0.299900015	0.256327573	0.249927666	pe	0.13608106	40	0.33	BLM
blm1-hyd-a1h5-f15-r6-c2_S319_.trimmed.mdup.bam	1	G	0.012797643	0.292063254	0.257500691	0.251314087	pe	0.114782215	60	0.49	BLM
blm1-hyd-a1h5-f15-r6-c4_S320_.trimmed.mdup.bam	1	G	0.019260004	0.264658579	0.258855242	0.254453391	pe	0.079522135	88	0.71	BLM
blm1-hyd-a1h5-f15-r7-c1_S322_.trimmed.mdup.bam	1	G	0.012187624	0.300474415	0.257073818	0.249373766	pe	0.125912496	53	0.45	BLM
blm1-hyd-a1h5-f15-r7-c5_S324_.trimmed.mdup.bam	1	G	0.016400166	0.264889441	0.25731541	0.253172628	pe	0.094035627	79	0.64	BLM
blm1-hyd-mn-f05-r1-c3_S77_.trimmed.mdup.bam	1	G	0.007833525	0.303476036	0.256956348	0.251190676	pe	0.11961018	34	0.28	BLM
blm1-hyd-mn-f05-r2-c2_S80_.trimmed.mdup.bam	1	G	0.009861805	0.245901961	0.251705238	0.249581664	pe	0.083304747	46	0.37	BLM
blm1-hyd-mn-f05-r2-c4_S81_.trimmed.mdup.bam	1	G	0.013440206	0.239599464	0.250895589	0.249770885	pe	0.109587868	62	0.48	BLM
blm1-hyd-mn-f05-r3-c1_S83_.trimmed.mdup.bam	1	G	0.008631378	0.262216099	0.244645953	0.242479163	pe	0.074071103	41	0.32	BLM
blm1-hyd-mn-f05-r3-c5_S85_.trimmed.mdup.bam	1	G	0.00652481	0.29007664	0.252920354	0.251389742	pe	0.07828185	31	0.24	BLM
blm1-hyd-mn-f05-r4-c2_S87_.trimmed.mdup.bam	1	G	0.009131701	0.244090244	0.244835619	0.243803272	pe	0.089390555	44	0.34	BLM
blm1-hyd-mn-f05-r4-c4_S88_.trimmed.mdup.bam	1	G	0.008968808	0.283714994	0.254970996	0.250287274	pe	0.107881461	40	0.33	BLM
blm1-hyd-mn-f05-r5-c3_S91_.trimmed.mdup.bam	1	G	0.009999128	0.267475997	0.251969565	0.249257379	pe	0.10989904	46	0.37	BLM
blm1-hyd-mn-f05-r7-c3_S98_.trimmed.mdup.bam	1	G	0.010589651	0.305290368	0.253319403	0.247101505	pe	0.211197963	45	0.38	BLM
blm1-hyd-mn-f06-r1-c5_S103_.trimmed.mdup.bam	1	G	0.010987288	0.29686306	0.255585069	0.248385531	pe	0.08988134	43	0.37	BLM
blm1-hyd-mn-f06-r2-c2_S105_.trimmed.mdup.bam	1	G	0.010806782	0.2913538	0.255737558	0.250391112	pe	0.09373142	45	0.38	BLM
blm1-hyd-mn-f06-r2-c4_S106_.trimmed.mdup.bam	1	G	0.010441359	0.294950499	0.251893255	0.244779091	pe	0.084682355	41	0.36	BLM
blm1-hyd-mn-f06-r2-c6_S107_.trimmed.mdup.bam	1	G	0.011486972	0.297818651	0.258193918	0.251401773	pe	0.066955827	45	0.38	BLM
blm1-hyd-mn-f06-r3-c3_S109_.trimmed.mdup.bam	1	G	0.009519834	0.301537362	0.256897782	0.251042278	pe	0.079863604	41	0.35	BLM
blm1-hyd-mn-f06-r3-c5_S110_.trimmed.mdup.bam	1	G	0.010562888	0.282888816	0.256206685	0.251844512	pe	0.065773656	44	0.36	BLM
blm1-hyd-mn-f06-r3-c7_S111_.trimmed.mdup.bam	1	G	0.0108278	0.315194332	0.253892245	0.246072087	pe	0.123359168	41	0.36	BLM
blm1-hyd-mn-f06-r4-c2_S112_.trimmed.mdup.bam	1	G	0.008505197	0.284177603	0.255143791	0.250755578	pe	0.068999496	37	0.31	BLM
blm1-hyd-mn-f06-r4-c4_S113_.trimmed.mdup.bam	1	G	0.010690072	0.293359081	0.253875633	0.247994863	pe	0.082236106	42	0.36	BLM
blm1-hyd-mn-f06-r4-c6_S114_.trimmed.mdup.bam	1	G	0.010240217	0.28358492	0.258784442	0.252818114	pe	0.080012905	42	0.35	BLM
blm1-hyd-mn-f06-r5-c3_S116_.trimmed.mdup.bam	1	G	0.01188538	0.279617574	0.256347663	0.251013107	pe	0.07679439	47	0.4	BLM
blm1-hyd-mn-f06-r5-c5_S117_.trimmed.mdup.bam	1	G	0.009301527	0.306288553	0.253197428	0.246303832	pe	0.078278127	38	0.33	BLM
blm1-hyd-mn-f06-r6-c2_S119_.trimmed.mdup.bam	1	G	0.007944009	0.316473826	0.256162802	0.250001863	pe	0.075500893	32	0.28	BLM
blm1-hyd-mn-f06-r6-c4_S120_.trimmed.mdup.bam	1	G	0.009105975	0.30459835	0.254744543	0.247936625	pe	0.069020661	37	0.32	BLM
blm1-hyd-mn-f06-r7-c3_S123_.trimmed.mdup.bam	1	G	0.007550152	0.312896728	0.255174568	0.248147842	pe	0.077648933	31	0.27	BLM
blm1-hyd-mn-f07-r1-c1_S126_.trimmed.mdup.bam	1	G	0.008486021	0.302871792	0.253333242	0.247031233	pe	0.086387181	36	0.3	BLM
blm1-hyd-mn-f07-r1-c3_S127_.trimmed.mdup.bam	1	G	0.008147748	0.300504556	0.25703595	0.251805006	pe	0.075277399	33	0.28	BLM
blm1-hyd-mn-f07-r1-c5_S128_.trimmed.mdup.bam	1	G	0.008141601	0.31461382	0.253532465	0.247509959	pe	0.079748225	33	0.28	BLM
blm1-hyd-mn-f07-r2-c2_S130_.trimmed.mdup.bam	1	G	0.044126071	0.233658655	0.255445156	0.252460015	pe	0.076835824	166	1.36	BLM
blm1-hyd-mn-f07-r2-c4_S131_.trimmed.mdup.bam	1	G	0.009580094	0.29305855	0.254328915	0.248183516	pe	0.084732132	40	0.34	BLM
blm1-hyd-mn-f07-r3-c3_S134_.trimmed.mdup.bam	1	G	0.007481186	0.324829381	0.257981065	0.250848146	pe	0.08446417	32	0.27	BLM
blm1-hyd-mn-f07-r3-c5_S135_.trimmed.mdup.bam	1	G	0.018155723	0.273753974	0.249672129	0.243142915	pe	0.085473504	70	0.6	BLM
blm1-hyd-mn-f07-r4-c6_S139_.trimmed.mdup.bam	1	G	0.007994991	0.316040146	0.257540039	0.251382319	pe	0.084573509	32	0.28	BLM
blm1-hyd-mn-f07-r5-c3_S141_.trimmed.mdup.bam	1	G	0.00838498	0.312086332	0.252661352	0.245686226	pe	0.078647326	33	0.29	BLM
blm1-hyd-mn-f07-r6-c2_S144_.trimmed.mdup.bam	1	G	0.008887303	0.319457027	0.247156733	0.237611863	pe	0.093311715	35	0.31	BLM
blmrecq5_colony_single_c15_w13_3e13_S107_.trimmed.mdup.bam	2	G	0.014967268	0.187397991	0.241250748	0.230940287	pe	0.008594347	54	0.37	BLM/RECQL5
blmrecq5_colony_single_c15_w33_3e13_S117_.trimmed.mdup.bam	2	G	0.085497108	0.103451695	0.189164878	0.188115478	pe	0.01091687	455	3.32	BLM/RECQL5
blmrecq5_colony_single_c15_w43_3e13_S122_.trimmed.mdup.bam	1	G	0.018895062	0.261965923	0.259559343	0.256520775	pe	0.102379724	90	0.72	BLM/RECQL5
blmrecq5_colony_single_c16_w17_3e13_S134_.trimmed.mdup.bam	2	G	0.020356436	0.141482589	0.243091234	0.218186924	pe	0.026628833	139	0.94	BLM/RECQL5
blmrecq5_colony_single_c16_w31_3e13_S141_.trimmed.mdup.bam	2	G	0.116194288	0.096360793	0.235560633	0.202245503	pe	0.020543402	594	3.96	BLM/RECQL5
blmrecq5_colony_single_c16_w49_3e13_S150_.trimmed.mdup.bam	2	G	0.084028752	0.11939092	0.241195107	0.228950272	pe	0.061033762	513	3.49	BLM/RECQL5
blmrecq5_colony_single_c16_w7_3e13_S129_.trimmed.mdup.bam	2	G	0.015883722	0.16295493	0.250267815	0.236985315	pe	0.010934802	84	0.57	BLM/RECQL5
